LNR,RESPONSE
31368,1.7255905969433913e-05
31379,0.0011415931107698408
31085,0.0015524030844845465
31093,0.0015524030844845465
35161,0.0010482169737581178
35177,0.0001980455703928595
34861,0.0002193970472632412
35181,0.004826129828285224
35182,0.0018554533285774833
34896,0.056869506927054635
35216,3.348421105961243e-05
35217,0.00013350633078026936
34901,0.007278675020063075
34922,0.0002774986496597689
35245,0.012367010441804646
35253,0.0027750625752169886
35254,0.0010734605715258454
35256,0.000510539202143882
35573,4.303564826974289e-05
35880,0.0012092461421981946
35601,0.0020697640475169157
35926,0.0017497105531823216
41357,3.15549645751346e-05
41674,2.8259518828216675e-05
42315,3.904971244146323e-05
42956,0.0020328508934117544
43262,0.0003401209926712523
43914,0.00013465446971442014
43916,6.533225737556868e-06
44237,0.008470404079467595
44880,8.207125467833956e-05
45200,0.0060880465005926495
45204,0.002366441456564905
45206,0.0015524030844845465
45217,0.00012351925965302442
45529,1.2531103271784922e-05
40707,0.015635530383356435
40725,0.0032409480424626423
41040,0.0015524030844845465
41682,0.00032428570312940453
42006,0.025943546008628717
42018,0.00010807016689340765
42341,0.00014432935529873632
42659,0.0010678875888827635
42974,0.010816318175537274
42978,0.0011724338208466756
43284,5.5233064026745987e-05
43298,9.424719537013666e-05
43604,0.011555734167226883
43613,0.0015524030844845465
43619,0.0015524030844845465
43941,8.494473493653918e-05
44258,4.686405390690104e-05
44911,0.011617747439130487
45228,6.3236908198350415e-06
45229,0.0015524030844845465
40737,0.0005694780739316283
40747,0.0015524030844845465
41055,0.001152056976585781
41381,0.012603811349791348
41392,0.0015524030844845465
43512,3.138295936762894e-05
43518,0.0015524030844845465
52166,0.006820100045824306
53140,0.002808571208623799
53456,0.00037091281024802426
54742,0.005238417597528992
55056,0.0003032618200392299
55065,0.003150590501882357
55371,0.001994891142946542
55697,8.714241650342246e-05
50872,0.0015524030844845465
50873,0.0015524030844845465
50874,0.00013169741308166787
50881,0.00010028182972060479
50882,0.0003930448648885973
51202,0.0013555172976066584
51211,0.0015524030844845465
51851,0.0014518699311412665
51854,0.00045021046555892083
52508,0.015357697507969753
53159,8.239941203030382e-05
53467,8.377953195707054e-06
53796,7.109554968282581e-06
54105,5.761585905691534e-05
54123,0.00010952526654415631
54440,0.0015524030844845465
54442,0.0018539129633126743
55724,0.0014192865402527215
50891,1.2205748433999418e-05
50898,0.00031771067201856733
51228,0.0009503626404992917
52200,0.007779925706965563
52523,0.00015467822475859685
52527,5.962864811292175e-05
52846,0.00013870049833694087
52847,0.002463288162129306
52858,0.0019211670431957897
53170,0.000327594025548488
53179,0.0015524030844845465
54127,0.0001327350959732578
54458,0.00012740990761538718
54769,0.0005922791303711426
55103,0.00016319239670766972
55105,0.01387868507139824
50916,0.002329769523310812
50920,0.0015524030844845465
50921,0.002206334992804305
50930,0.0006380406146899703
51245,0.00044521763332622033
51890,0.0015524030844845465
12065,0.0015524030844845465
12073,7.83547404437921e-06
12076,0.0003348145336365905
11782,0.0015524030844845465
11786,0.0015524030844845465
12099,0.03784339308692333
11803,0.0004345578356623697
11507,0.0003078063574821614
11824,0.06491690130831926
11825,0.0049060500320916136
11521,8.075321730345926e-05
11843,0.0015524030844845465
11562,1.1189116155504722e-05
11883,2.7376320974771342e-05
11892,0.0006445933367088739
11586,0.0008709290186794107
11598,0.0005859727153720636
11908,0.00043656697624663377
11935,0.00022037698689477144
12588,0.0015524030844845465
12597,0.00011139284190881754
12265,0.012000871520143829
12269,0.0015524030844845465
12602,0.0006504921173603476
12615,0.0015524030844845465
12616,2.892411620636773e-05
12286,0.00013350143083466878
12288,4.648505676931105e-05
12628,0.0015524030844845465
12632,1.8636222091653142e-05
21158,0.0011924729843941638
21479,0.000317669519029614
21487,0.00019121204385009485
21185,0.0005948797016002549
21507,0.0015524030844845465
21525,0.002306560012798939
21527,0.0015524030844845465
21222,0.0004037050330808783
21240,0.0015524030844845465
21253,0.001691923098872761
20941,3.420380344993842e-05
21262,0.0006664881227684534
21274,0.00041596369357450375
21297,0.0005240620476434788
20986,2.8608681513460328e-05
20990,0.0001618998827180104
21299,1.5119480747068137e-05
21002,0.006058795283870489
21014,0.005186536531379595
21326,5.752501132308649e-05
21022,0.003836016995379126
21340,1.8085901382630432e-05
21348,0.0017611125547831712
21045,0.0026327782964943674
21369,0.002154131323865478
21066,0.0001930425769725382
21071,0.0024411902835594058
21712,3.674704296336298e-05
22024,0.00015738443110397256
22033,0.026450049619338657
61258,0.012777444402154576
62215,0.0007788385463114104
62855,0.0005412958435112844
62860,0.0007380113632095715
62862,0.0015524030844845465
63174,0.008722045479338159
63180,0.0003025550379970119
63495,0.006734383044999882
63503,0.0015524030844845465
63831,2.6086956411109544e-05
64143,0.001030776561517531
64464,0.009473977494917208
64472,0.0015524030844845465
65100,0.000311698950340649
65422,0.0007209678854262906
65740,0.00028281895041221036
65748,0.00013098729250301286
66056,0.0027945282707790165
66070,0.01224294621892064
66072,2.4772066548597158e-05
61283,3.2440652729621995e-05
61289,0.06527072003991596
61608,0.0003055800578108868
61609,9.550714844882775e-05
61917,3.845012125118048e-05
62245,7.713133208982015e-05
62554,3.166488841792681e-05
62891,9.368717026025818e-05
63196,1.6805948431874046e-06
63533,0.0015524030844845465
63835,0.0015524030844845465
63841,0.0015524030844845465
64156,5.52299290332621e-05
64157,0.00013483137264755
64161,0.010148303042790123
64492,9.412288678402602e-05
64807,1.806306061939098e-05
65118,0.06777067140588812
65126,0.0015524030844845465
65442,0.004590104149653387
75255,7.908623186109844e-05
75572,8.717777270936275e-05
76198,0.0015524030844845465
76214,0.0015524030844845465
71418,5.680454759305004e-05
71750,9.808059602581737e-05
72387,0.019764671896675197
72389,0.010661257258781075
73019,0.00015587361021061576
73026,0.00027166209070254046
73660,0.008225444307314018
73995,0.0015524030844845465
73996,0.0033165984320156637
74306,0.0004770911023902642
74636,0.0005123867384680452
74954,0.0004969651269803813
75588,3.54622885961211e-05
76232,0.00489273292106587
71446,0.0006214070862993645
71447,0.002563813072105348
69625,1.555624645704733e-05
69630,0.00030623683780360637
69946,5.0832955206536505e-05
76000,5.55806030325157e-05
76005,0.0005293416516771157
76006,3.8037545355801874e-05
71539,0.00013209189321589172
72176,0.0036081324454471206
72181,0.0003672183590276399
72182,0.022757379912514867
72185,0.011586628051032982
73470,9.05318519760345e-05
73784,0.0010663056574263504
74104,0.001288111555990065
74423,4.419388351123789e-05
74747,0.0015524030844845465
75700,0.00012150468875014284
75702,0.001734261208932144
75711,1.5045371300605927e-05
76023,0.0007552075954791505
71565,8.741964143074561e-06
71887,0.013918147093915664
72197,0.0006033129372212501
72199,6.745353550673316e-05
72206,0.00019287547956610326
72515,1.1441535982016336e-05
72526,0.0003027560836891801
72838,0.0005447787248344664
73807,0.00025742762850942535
74451,0.009991402155647965
74455,7.829645617048039e-05
75090,1.876449290332486e-05
75096,0.011251367327032556
75416,5.818523145113779e-06
75723,0.0008358664723048809
75731,2.788544672257121e-06
76056,0.0004245876490110329
71594,0.00012812341662834755
71897,3.650382586171764e-05
72536,0.0013908521692556186
72542,0.0015524030844845465
73497,2.5119996849440746e-05
73516,0.0015524030844845465
73829,0.000257110570416843
75422,0.019638195942373784
71019,6.049709541837978e-06
66888,8.200283479979905e-05
67526,0.00010248153766492163
67531,5.478820067139505e-05
67844,8.818858695328912e-06
67845,1.698138915086664e-05
68173,6.698346094944837e-06
69117,0.00015230685022461193
69760,0.0007188162388338615
70411,9.656031051707857e-05
71045,5.582683617057033e-05
66261,0.014024249302861499
66267,1.792638182716334e-05
66897,3.7829112104596236e-05
67228,0.00020054274885831824
67856,3.6464428152056034e-05
68177,0.0035798650156706403
68185,0.004413900957339402
68498,0.0014940535716291366
68500,0.00012685249300629526
68502,2.4945737414842025e-05
68510,0.0022861431298245374
69136,0.002078546801234654
70094,0.0011586683581900294
66602,0.0002522574498074065
66612,5.337440376912545e-05
66918,0.004722010072842043
67237,0.0014952443013054669
67244,3.479976552208911e-05
67245,4.2775058191724113e-05
67559,0.016206055385908896
67565,0.003632840081173579
67568,2.5216051161273555e-05
67874,0.0007766752004227289
77679,2.5981349590323074e-05
78317,3.8748501890939204e-05
78646,0.0003342548841193979
78651,0.00021398655718379836
78978,2.5737745174940502e-05
79609,0.0015524030844845465
80574,6.178730347598503e-06
80881,0.0001284946252496133
81201,0.007626670473182642
81208,0.003858514018469312
76423,4.412506689411551e-05
24301,5.701191855080862e-05
24304,0.0017878751677982611
24348,0.004948812715498949
24371,4.272491320803164e-05
24674,3.200022980046786e-06
33256,0.0005926158215810949
32944,4.7621569917462714e-05
32974,0.0023936774537451147
33280,5.188468039419298e-05
32985,0.00035191423944023537
32993,2.6196904891153343e-05
32994,0.000602596883576054
33308,0.0034528247054409645
33008,0.00011455004229895392
33020,0.008557160111998016
33038,5.496033546772403e-05
33343,0.0022173401082951245
34004,0.05060535799545832
34011,0.0015524030844845465
33693,1.4403521676241668e-05
34022,0.0015524030844845465
34024,0.0034452183012493327
33710,1.331063601842033e-05
34044,3.918280710764406e-05
34054,7.210189719470845e-05
34058,0.0012202396976845747
33731,0.0008530627024290268
33738,0.00011461481590631945
34066,0.0015524030844845465
34070,0.0003798858105452785
33740,3.353245717841768e-05
34159,0.0015524030844845465
34160,0.12488263180036917
34161,0.00010596000613201197
34162,2.5032612311665635e-05
34167,0.00024187431808359434
33762,0.0004149106552428501
33763,0.003975778516367153
33781,0.0015524030844845465
33787,0.0003125964539367098
33796,0.0015524030844845465
34112,0.012815446052673228
33800,0.0016703534951876986
33809,0.044497668630355154
34131,2.2287226400559672e-05
33837,0.00028849886709398395
33876,0.005943796685561077
33559,0.00029968921659160013
33572,0.0015524030844845465
33890,0.013766449704226743
33894,0.02670545223613351
33612,0.11436864910572077
33613,0.004770019408148688
33960,8.296972259341321e-06
33964,0.0001915015989192918
33659,0.01596366117289381
33665,0.00010499366247908026
54027,0.014683213161290544
54346,0.005858735699417878
55002,2.260594354836815e-05
55326,0.0015524030844845465
55632,0.00022359689237357115
55641,0.000570729905057718
55642,0.0006969067909980541
55969,0.00010404248575062143
51142,5.272753918243098e-05
51473,6.843562875167795e-06
52126,0.0015524030844845465
52437,0.0566863675258841
52760,4.0125968370468936e-05
52771,1.5171580413672864e-06
52777,0.012875800175776733
53082,0.0021146985542752
53414,4.9432111066893865e-05
53742,3.636692162168994e-05
54365,0.0010089554731680923
54373,0.01634130437931049
54377,0.0015524030844845465
54690,0.0015524030844845465
55029,0.005489936860724842
55344,0.005024550970828309
50833,0.0015524030844845465
50848,3.647413609152623e-05
51160,0.00013984733566715357
51169,0.0005487109425605592
51170,0.0515494543872776
51480,4.656172884762005e-05
51485,0.0041491962494906165
51489,0.006705877859391195
51812,0.0012804831207219854
51818,6.552100993006274e-05
52466,0.0007081222969280191
52473,0.05277004889025094
52794,5.877422737596227e-05
53757,0.0007585810628810898
53763,0.0010579262025151108
54390,9.760551531612432e-05
54396,0.0015524030844845465
55038,0.0001412945897409344
55359,0.012775690204679117
55364,0.0015524030844845465
55671,1.9147287278489915e-05
50851,0.0015524030844845465
50856,6.115545501152824e-05
50861,3.171054151801507e-05
51180,3.6676183525813916e-05
51502,6.32899003651539e-05
51506,0.005868246620787061
51509,2.1280829850161664e-05
51512,0.0007385329015598225
66120,0.0018116666452677472
66129,0.0002638964117592597
61662,0.00045142179585183655
62622,0.0015524030844845465
62623,3.191209264511236e-06
62949,0.0008087017355864428
63583,0.00012241333624283873
32788,0.0006491902858517468
32461,0.000681888702741545
32468,0.0005905065754776626
32814,0.0002645615253723717
32487,0.002065800013910386
32511,0.00028970182063856487
32829,0.058502698293555436
32831,0.0005704472721784978
32524,0.0008989150214032999
32540,0.0015524030844845465
32553,0.0009834009180948154
32563,0.0015524030844845465
32596,0.0015524030844845465
32619,4.702748592642667e-05
32654,0.00012129832355677808
32355,0.0017043024718120896
32362,0.0023100426191241725
32370,0.0027866629772149024
32690,0.0015978219903752748
32389,0.000249599497560437
32710,0.004307588546420631
32415,0.0037754613127782654
33047,0.00010862124247115932
33053,0.0022291811088318344
33361,0.0002989575135008918
33068,1.1211202688385039e-05
33075,0.00029574830327365985
33398,2.5265891589949307e-05
33093,7.584191522342402e-06
33097,0.0002442971368641008
33418,0.0002639929274539164
33521,0.0010892184841420978
33538,0.022640467798181622
33119,0.0015524030844845465
33133,0.00794755644047424
33137,0.0003995776521041983
33146,3.168089990421242e-05
33152,0.0015524030844845465
33185,6.0303824961770264e-05
33213,1.3107508694837322e-05
33506,0.00016876804766263718
33507,0.0015524030844845465
33228,7.211058823800187e-05
33250,0.0026587169998129505
41847,0.0004452147322629433
41858,0.00028449744400260805
41859,9.043711844343319e-06
77860,0.0008738493208180449
78819,0.0003477643480658399
79142,0.0005621317994718257
79785,5.392193653917681e-05
80753,0.0005190731821054455
81061,4.2958893039151686e-05
81079,9.493675059313875e-05
76615,3.0327790305401745e-05
76932,0.00012132721011293971
76933,0.0011756425965201544
76936,0.0003412524461982552
76937,4.941210867744857e-05
77241,0.00021553972084303129
77245,5.508277449452884e-05
77253,0.012050051692026524
77257,6.366719502220365e-05
78206,5.7178441330062746e-05
78217,0.12251878165872634
78840,5.762793770374716e-05
78842,0.016794252841319843
78850,0.00012287627264045208
79483,0.022595832985051613
79810,0.0002632442301640642
79817,0.00030283524339923913
80124,8.225176621953698e-05
80133,0.002296804792660687
80445,5.525484307427404e-05
81418,0.0014634075056646867
76631,7.934695468398308e-05
76636,9.767125991652439e-05
76940,0.0003211290962578091
77277,0.00046231045546755165
2278,0.0005973853104731976
2584,0.0015524030844845465
2318,0.00011528012293232297
2624,4.20214074742758e-05
2324,0.0012749583089209486
2329,0.0029771919933912175
2648,0.00017900585266521972
2041,5.5175709458001386e-05
2078,0.0011079548131742996
2389,3.869412736708416e-05
2393,0.0004066462488641532
2096,0.001927577124970223
2097,0.00011403121512985144
2105,0.0002302244136838533
2420,3.691101448657857e-05
2427,0.008386489071221173
2445,0.002954448479314425
2450,0.010607289300844456
2453,0.0003739691028886322
2155,6.362690837196373e-05
2473,8.528980629729299e-05
2478,5.826846253413615e-05
2171,0.001748590479431121
2481,0.0006667384052142251
2851,0.0007917406341073706
2855,2.945205168583783e-05
3173,0.00020612976641237718
3281,0.0020079951927789307
3294,3.3320827844402756e-05
3298,8.900736614710986e-05
2888,0.0002936399542579376
2900,0.0015524030844845465
2903,0.0012577013384783768
2913,0.00571053917983662
3206,0.00017546018373824028
3220,0.0060889692472197625
3223,0.012257037091063
3255,1.6331242440390653e-05
2963,0.009036839342805686
2968,5.170368731758735e-05
2711,3.3719829040899556e-05
2715,3.7636373774112e-05
3024,0.0033018105399612216
2730,0.0015524030844845465
3051,1.3497649490835623e-05
2751,0.0005610563335572449
2753,0.0013179509735936675
3064,0.0004155275108757656
2770,0.00014899569202631274
2787,1.757212282375214e-05
3114,0.00013091544877384646
3451,0.0015524030844845465
12640,0.00606581162879608
12326,0.0031822914867328236
12686,0.0010157293472843546
12696,0.00023139132595074042
12699,2.6872056589247756e-05
12712,0.0009136114111820484
12412,0.007325151804271676
12724,0.00033187984699771604
12121,0.0032436253141505675
12445,3.503411319024092e-05
12166,2.950988913433118e-05
12489,0.0024012529388129297
12181,0.0005039778094387449
12191,1.834991547410983e-05
12503,0.0008864684971214641
12517,0.08102631904937371
12557,0.00020478103493274308
12245,0.0015524030844845465
12254,6.147590644553447e-05
12562,0.000164692788617211
12574,0.000123248842361169
12899,0.00010008726744842986
13205,4.573241458513997e-05
13209,6.191902454837358e-05
12910,0.0002267547131003458
12912,6.75932937294142e-05
12916,4.288608966509546e-05
13228,0.00188035172556387
12924,0.006422711515019282
12934,0.0015524030844845465
12940,0.000187179318860924
13374,8.776015330133202e-06
13268,7.378325200816651e-05
12990,1.6398403504906457e-05
13294,0.03868931429888939
13300,1.852001990060914e-05
13032,0.00011202728712635659
13038,3.9244794652039835e-05
13330,0.03318480837387016
13043,0.022158925177401353
13349,2.4916664978155074e-06
13355,0.0009885173983973415
13073,6.873712162565008e-05
12761,0.0015524030844845465
12775,6.463417610969043e-05
13080,8.516061936028351e-05
13087,0.030826878950175867
13089,1.4085278295680132e-05
12787,4.018046596292313e-05
12792,4.1572405228313166e-05
12799,0.00033456109293599417
13105,0.00010076137025431642
13112,0.0023846300482918766
12804,0.0007497487362918265
12813,0.0001688563961744968
12817,9.908843991759255e-06
12818,3.5051548439738435e-05
13120,0.0007810227278403678
12827,0.001023570872672991
13155,0.00165743914793886
13163,0.0009940564776158309
22345,0.002359040780535342
22385,3.133547382111384e-05
22834,0.013931682803428023
22424,2.4642863804254114e-05
22741,0.00031517985861004955
22752,0.0021721629986456307
22756,0.0011784356762986861
22448,0.10486594535103583
22451,9.681174810844548e-05
32421,0.002613806049389317
32763,4.1045964303892024e-05
22766,0.012997631641739612
22788,0.0015524030844845465
22800,0.001056689995277348
22512,6.13774443259219e-05
22519,0.0006716688470075485
22520,0.0382442277198429
22529,8.317238220138694e-06
22221,0.0005164799054051929
22227,0.0003203659394240773
22229,4.2531399630602905e-05
22235,0.0015524030844845465
22572,0.0015524030844845465
22581,1.5411141257141887e-05
22583,2.2713807011307197e-05
22292,0.0006775052399301112
22299,1.0581642539832697e-05
22325,0.0015524030844845465
22338,0.0010663056574263504
22965,0.0009338717016853605
23307,0.003805055628741073
23313,2.7665950191336275e-05
22999,0.00011599968599460617
23004,0.015787976700276977
23337,0.010268556760802598
23450,0.0001002367079612452
23052,0.0019231184723975856
23057,0.025962197943292756
23345,8.81742971598576e-05
23060,0.0007672930996356927
23076,3.472636327912552e-05
23360,0.0015524030844845465
23367,0.0002992593972179279
23097,0.1134964767210929
23105,2.1205983892263958e-05
23402,5.5966930121198e-05
23437,9.873308143723339e-06
23144,0.00016621106889259767
23155,6.835165511846724e-05
22840,0.0015524030844845465
23164,8.970057807618416e-05
22875,0.0007058616461512199
23183,9.956540860669255e-05
23185,0.0005944279170102258
23190,0.0015524030844845465
23192,0.00693246371912628
22888,0.0002561235229077301
31763,0.0015524030844845465
32747,1.3371738293240238e-05
32756,0.0015524030844845465
73605,0.0010035273627162769
73612,0.0004068881650464194
74239,7.888595216821883e-06
74570,0.0026055901931090167
74880,0.00024088796287843238
74883,8.70279414315428e-05
74893,0.0006261931509112273
74896,0.00030079989116840185
75204,6.787948040786952e-05
75215,0.08614123556421205
75517,2.0264037323722337e-05
64710,0.00015208158231688445
65336,0.0005318271830998251
65656,0.0015524030844845465
61200,0.0002601735082558246
61207,0.0015524030844845465
61523,0.00026089444452769505
61529,4.670507668786028e-05
62157,0.00013984848352056048
62158,4.7706982810695566e-05
62162,0.0004796602591037386
62479,0.00022013233016029063
62812,0.0011220445072866192
63113,2.3635040286704314e-05
63117,0.0009892539143821044
63129,0.00013475552517219495
63441,0.004249000973227619
63755,0.00015593594820710523
63771,0.00010905270189198664
63772,0.0010218304166784017
64405,4.2840304811083203e-05
64713,7.512431533823321e-05
65047,0.0015524030844845465
65359,0.13791508483406137
65369,0.04420468613661252
65372,5.635160757076466e-05
65675,0.0008167897715321835
65689,0.00018475602800453568
65690,0.0003259886076653455
66000,0.00028068001816035885
61214,0.0002861590140227623
61220,0.0001028792603105575
61229,0.0026055901931090167
61857,0.00023131041422958225
61861,0.000705609012703152
61867,0.0015524030844845465
62497,4.701711428318133e-05
63141,0.0012702841426178255
72943,0.0006352417911379343
72951,0.00019293376009504084
73259,0.00014772295716803042
73593,6.0340454839040605e-05
74234,0.0002367954249236964
74538,0.0015524030844845465
74546,0.00030964626549093247
75180,0.0045989994327793144
75191,0.0016094196119887986
75194,0.0015524030844845465
75503,0.0007147308237303118
75506,1.2900804133505333e-05
75819,0.010571538041678449
76141,0.01384377768853055
76151,2.6213509040433142e-05
71358,1.9998875767192744e-05
71369,0.0006533635389191741
71685,4.802643528073869e-06
71689,0.006896760475040591
72000,0.0013921172300276005
72329,1.2298537330491513e-05
72649,0.0011117073159987191
73280,0.0008565660303732859
73282,0.0015524030844845465
73283,0.017296203331909624
73295,7.577470831064257e-05
69957,0.00010542308002449002
70289,2.191496845593919e-05
70292,0.0002238527554245324
70602,0.005997766061616105
70611,2.5525573041199724e-05
70914,9.966314907789236e-05
60423,0.08823502383583941
61066,1.7829885303827492e-05
61297,0.0001639532445351403
61618,2.9700468920566155e-05
61935,0.0011924290784957698
61938,0.0006595874727767432
62262,0.00038202811710400425
62578,0.0007581241772443041
62587,0.005892294885809998
62895,3.305776334853534e-05
62901,0.00010470531398258427
63546,0.0009582224671199216
63860,6.541460963299111e-05
63861,1.9434148979446408e-05
64503,0.008662836857690483
64508,0.005530533331644609
65145,2.6677086607380778e-05
65146,0.0015524030844845465
65454,3.257807997813584e-05
65784,0.0002577183181692608
65788,0.000294717097004235
66103,4.3040057143977946e-05
66113,1.176189484798526e-05
61321,0.0004927370773796421
62280,5.3884616959523455e-05
62913,0.003323602739183241
63567,0.0015524030844845465
63879,0.00012071437397934609
64210,0.022612579349636872
64840,0.0015524030844845465
65172,0.011351101314238388
70582,8.380164107276175e-05
70593,0.000730888869557684
70897,0.00043047318052985345
70900,0.003728376780794306
70903,0.00011863008581829856
70908,0.00043554703038017683
71233,6.124437735357798e-05
66434,0.0010168614641368485
66439,0.0005175139780889059
66441,0.0015524030844845465
66763,3.424155394974422e-05
67085,0.00036659121722587524
67732,0.0015524030844845465
68042,0.006994157432291351
68354,0.00011136465938775584
68370,0.00035706715642957933
68677,3.094495348798632e-05
68679,0.0008686410566150239
68681,9.172669210529278e-05
69321,2.8053756052420113e-05
69641,0.0007385329015598225
69642,0.00043957747393418267
69646,0.001185371811567628
69652,0.0010515694959046674
69653,0.00018605034776454784
13197,5.868272360278826e-05
13841,0.0012381595128214296
13842,8.41207559160016e-06
13526,0.00023924217465921138
13877,2.0159118530100937e-05
13891,0.00011834668939521554
13566,0.00793841470388592
13569,0.0006371024021416529
13577,0.0011092255987252826
13904,7.857335002584969e-05
13916,0.0012855161794812994
13918,1.379382593846114e-05
13589,2.344574963094916e-05
14001,0.06197659508788413
14003,0.0002476134226988591
14005,0.02791036624231751
13609,0.028906102929044965
13616,0.0003166191980480895
13921,0.0003232472727618618
13925,0.0007998999047441455
13933,0.0015524030844845465
13936,0.0035653281354684173
13654,5.8861996528983286e-05
13964,0.0015524030844845465
13389,0.013666782868629272
13399,0.00010313269669780828
13419,4.8719786493043e-05
13427,0.00029340952491663236
13434,0.0004480807136478369
13764,7.570658533185339e-05
13770,0.004782442401267033
13460,4.1589430189279826e-05
13463,0.0015524030844845465
13781,3.6946268934822106e-05
13488,0.00025030637639494467
13802,0.005007069339737528
13501,3.8772180247902135e-05
13502,1.955815809678783e-05
13506,0.00013168949760628058
13515,1.1282722506422883e-05
14142,0.00034458077141090904
14461,0.0007543830523336626
14475,0.000908667231595302
14492,0.00018124945118749977
14502,0.0057530554222095555
14505,0.0015524030844845465
14516,0.0001135906323137969
14228,0.000657303620399454
14233,0.0015524030844845465
14523,0.0003626938221941004
14541,0.028379262467162263
14549,0.0015524030844845465
14557,1.6900218006032495e-05
14268,0.00024189214006080964
14280,0.00042047170231800297
14302,1.923864118654692e-05
63902,0.0026055605425777555
63907,0.002236059838592021
64224,0.00013485111267270527
65181,0.0015524030844845465
65503,0.00017116987748809332
65832,0.0004301813007302448
61675,1.8103353618833986e-05
61681,0.02371253142509982
61688,6.650399713778884e-05
62012,0.02483838775701437
62330,0.006008216940621738
62638,0.0015524030844845465
63275,0.0008228896593166705
63921,0.007129786357233213
64242,0.0001752082043099666
64569,1.357335670487208e-05
64570,0.20217601267765045
65518,0.00018520831655383078
65838,3.896378894014129e-05
65844,5.0174951486253005e-05
66157,0.007409835381309677
61377,1.2617689108589757e-05
61389,8.814783542400717e-06
62337,0.0004903851541224034
62352,1.4757354200387573e-05
62661,0.000369067176618338
62671,0.003192513296870528
62990,0.0036476335185152264
63311,0.0015524030844845465
63949,0.0012530097802653307
63950,6.691134567239653e-05
64262,0.00031342888711050163
64575,3.316449659192092e-05
64576,0.0009166116810902851
64899,0.0001898084601474563
65542,0.0022071554839699164
65543,3.184588553501119e-05
65547,0.0004937189400582003
65551,0.0017999211060840683
61089,0.00012179532703216931
61403,0.009646202823360726
62033,0.0010916935288171363
62035,1.394328689835684e-05
62041,7.989757205466953e-05
62354,0.00029823994814009123
62687,0.0002639805054283246
63320,7.149548002152034e-05
68017,0.0011092255987252826
68018,0.00697261360697298
68022,6.069889731626846e-05
68338,0.0003705225338285394
68351,0.005070104721327356
68655,0.0015524030844845465
68982,0.00032186342250109106
37581,3.6397498096228404e-05
37584,5.183653918209617e-05
37591,0.00015814061917782124
37593,0.00010110305229894962
37619,3.1607323155741855e-05
37922,2.2206993995746596e-06
37647,0.00020584301656495672
37648,0.0006300820877078734
37658,0.00019891647906288335
37340,0.0004494678643893185
37344,2.7972164088997675e-05
37664,0.0013249753713106052
45657,0.0015524030844845465
45983,1.3302719183986416e-05
45990,0.00044602008666192545
46312,5.6585414475978876e-05
46315,2.308940918470358e-05
46317,7.132170642003321e-06
46642,1.231544145547684e-05
46956,2.5629231258572372e-05
46961,0.00019838056344118827
47283,2.050838586431819e-05
47607,0.0005661411234666708
47608,0.0015524030844845465
48585,0.00965601058407146
48595,0.0015524030844845465
48916,5.157833259677118e-05
49244,1.562624475615419e-05
49889,0.0015524030844845465
49893,2.2505968902474767e-05
49896,0.0008114347470624267
50527,2.092662560099518e-05
50542,0.00013987552400823575
45667,0.0015524030844845465
46009,0.0015524030844845465
46338,0.002229353162372425
46652,0.0015524030844845465
46653,0.013880919358290103
46980,4.1383999661304215e-05
46982,0.0005550359097325549
46983,0.0006830527259981737
46984,0.0010010283240496757
47309,0.0010900434465406573
47638,0.000168537720432144
47965,0.0015524030844845465
48284,0.0015524030844845465
48287,5.420524577231029e-05
48291,0.0005166439303584503
48296,0.0013241189525016346
48605,0.00015883642817382786
48606,0.004277260348741843
48935,0.00022784258921520478
48937,2.7604051893296103e-05
48939,0.012785504046978018
49274,0.00034811015108173046
49582,1.797646406247896e-05
49595,0.04414654680614913
46018,0.0015524030844845465
46342,3.070725680710062e-05
46357,0.0015524030844845465
46358,0.0003616912721236706
47647,0.0015524030844845465
47981,7.877337830262803e-05
48309,0.0015248448427720824
27085,0.06765866896013001
26791,9.222652852915793e-05
26801,0.0001564157347349373
27234,0.0013662065856598258
26820,0.0015524030844845465
26833,0.0015524030844845465
26841,0.0015524030844845465
26850,3.3995876462250565e-06
27149,0.0015524030844845465
26869,9.380259986691014e-05
26871,9.693035888456829e-05
26872,0.0015524030844845465
27172,0.00011463809709982476
26886,6.300702182711429e-06
26887,0.001231266110918594
26896,0.00014602148929128577
26900,0.0029670704589346104
27210,0.0004956957108825836
26627,1.801644862096184e-05
26628,5.8042693557119495e-05
26630,0.001080220859149202
26945,0.0015524030844845465
26645,0.0002442419265027589
26967,0.0004707014290445899
26668,4.177203558654548e-05
26674,0.005228459557826905
26978,1.5782873322808167e-05
26983,0.00032126519993000034
26678,0.00042807497961448455
27004,1.0865924179312875e-05
26715,1.008266468015266e-05
27032,0.002808571208623799
27034,7.951242758405237e-05
26731,3.693612576611707e-05
26735,0.0012112752147737315
27051,0.0008581362421111844
27054,0.004756478162338791
27055,0.0011824834221824093
27699,0.0010239956708959644
27720,0.0006376271040443886
27399,0.00027318466890080507
27403,4.796042411574479e-05
27744,2.822410314090971e-05
27771,0.001607604733067806
27774,0.0041632893358272815
27775,0.0015524030844845465
27870,9.127624789348773e-05
27802,0.002651708235226455
27814,0.006645376322062025
27822,0.00026646255545648644
27536,2.2925851553526307e-05
27246,5.7204960478957215e-05
27247,8.632238980955838e-06
27263,0.0004781038311900836
27264,0.00027123618590588054
35757,0.0015524030844845465
35440,0.000102834343913057
35446,0.00021249078873990422
35448,0.0015524030844845465
